

"Board Report"
"Save Time: 01/02/2015 10:19:37"
"User Name:c1ghutx8"
""

"Total 1,579 Records"

"NE","Board Name","Board Type","NE Type","Subrack ID","Slot ID","Hardware Version","Software Version","Serial Number","Alias","Remarks","Customized Column","Subrack Type","NE ID","Board Bar Code","BIOS Version","FPGA Version","Board Status","Board BOM Item","Management","Description","Manufacture Date"
SGTXVRSTO05.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-SATXVRSAO04 WDM_OT40_022ZSUR,-,OptiX OSN 1800 2U Subrack,12-2022,030JVE10B5000160,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-05-19
SPTTOAPTO02.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-SGJMOAJAO0A WDM_OT40_305ZSUR,-,OptiX OSN 1800 2U Subrack,12-2175,030JVE10C1000015,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-01-04
HRMSXRLIO00.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-HRMSXRINO05 WDM_OT40_136UOCC,-,OptiX OSN 1800 2U Subrack,12-1333,030JVE10BC000003,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-12-12
SNSXXXSSO02.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-MUOZXXMDO02 WDM_OT40_030ZSUR,-,OptiX OSN 1800 2U Subrack,12-2252,030KAA10C2000058,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-02-20
SNSXXXSSO02.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-HYTPXXHEO02 WDM_OT40_030ZSUR,-,OptiX OSN 1800 2U Subrack,12-2252,030KAA10C2000010,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-02-15
MRLSXDMRO02.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-ZRGZXDZRO03 WDM_OT4O_003ZNTE,-,OptiX OSN 1800 2U Subrack,12-1004,030JVE10B5000201,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-05-20
MRLSXDMRO02.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-ALLNXDAEO07 WDM_OT40_003ZNTE,-,OptiX OSN 1800 2U Subrack,12-1004,030JVE10B5000189,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-05-20
PTZCXIPAO08.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-SCDCXIOPO00 WDM_OT40_052ZCEN,-,OptiX OSN 1800 2U Subrack,12-3115,030KAA10C2000028,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-02-16
PTZCXIPAO08.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-ZRHNXIZIO00 WDM_OT40_052ZCEN,-,OptiX OSN 1800 2U Subrack,12-3115,030KAA10C1000034,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-01-26
SCDCXIOPO00.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-PTZCXIPAO08 WDM_OT40_052ZCEN,-,OptiX OSN 1800 2U Subrack,12-3114,030KAA10C4000132,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-04-17
NE(12-3198),MR8,TNF1MR8 (/),OptiX OSN 1800,0,7,-,-,--,--,-,-,OptiX OSN 1800 2U Subrack,12-3198,--,--,--,Unknown,--,--,-,--
DSRSVRDRO00.02,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR. al-CRFOVRCFO00 WDM_OT40_017USUR C,-,OptiX OSN 1800 2U Subrack,12-2498,030KAA10DC000149,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-12-16
DSRSVRDRO00.02,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-JALPVRJAO0O WDM_OT40_017USUR C,-,OptiX OSN 1800 2U Subrack,12-2498,030KAA10DC000162,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-12-16
ZRHNXIZIO00.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-PTZCXIPAO08 WDM_OT40_052ZCEN,-,OptiX OSN 1800 2U Subrack,12-3150,030KAA10C4000145,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-04-19
ARCAVRACO02.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-LDTJVRLTO08 WDM_OT40_119ZSUR,-,OptiX OSN 1800 2U Subrack,12-2466,030KAA10DB000185,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-11-25
JALPVRJAO00.04,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-DSRSVRDRO00 WDM_OT40_017USUR C,-,OptiX OSN 1800 2U Subrack,12-2497,030KAA10DC000178,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-12-16
JALPVRJAO00.04,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-RNNDVRRNO02 WDM_OT40_017USUR C,-,OptiX OSN 1800 2U Subrack,12-2497,030KAA10DC000262,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-12-27
TXUCJATXO00.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-SLSYJASLO00 ANILLO_OT40_128ZNOO,-,OptiX OSN 1800 2U Subrack,12-4047,030JVE10C1000050,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-01-31
TXUCJATXO00.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,"TNF1MR413(193.3/193.4/193.5/193.6THz),DWDM

DIR:al-TZALJATZO01-MR4-1/7/5_Tizapan El Alto WDM_OT40_012ZCEN",-,OptiX OSN 1800 2U Subrack,12-4047,030JVE10C1000069,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-01-31
CRFOVRCFO00.02,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-CRGOVRCGO00 WDM_OT40_017USUR C,-,OptiX OSN 1800 2U Subrack,12-2499,030KAA10DC000146,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-12-16
CRFOVRCFO00.02,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-DSRSVRDRO00 WDM_OT40_017USUR C,-,OptiX OSN 1800 2U Subrack,12-2499,030KAA10DC000160,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-12-16
LDTJVRLTO08.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-ARCAVRACO02 WDM_OT40_119ZSUR,-,OptiX OSN 1800 2U Subrack,12-2502,030KAA10DB000025,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-11-12
VEZAVRVEO00.02,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-CRGOVRCGO00 WDM_OT40_017USUR C,-,OptiX OSN 1800 2U Subrack,12-2500,030KAA10DC000060,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-12-11
VEZAVRVEO00.02,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-ATPNVRATO00 WDM_OT40_017USUR C,-,OptiX OSN 1800 2U Subrack,12-2500,030KAA10DC000097,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-12-12
SPTPOASTO03.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-SDZAOASDO01 WDM_OT40_315ZSUR,-,OptiX OSN 1800 2U Subrack,12-2319,030JVE10C8000011,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-08-23
JCHNOAJUO1J.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-QAVOOALVO01 WDM_OT40_315ZSUR,-,OptiX OSN 1800 2U Subrack,12-2317,030JVE10DA000012,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2013-10-20
JCHNOAJUO1J.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-SDZAOASDO01 WDM_OT40_315ZSUR,-,OptiX OSN 1800 2U Subrack,12-2317,030JVE10C8000024,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-08-23
SDZAOASDO01.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-SPTPOASTO03 WDM_OT40_315ZSUR,-,OptiX OSN 1800 2U Subrack,12-2318,030JVE10C2000080,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-02-22
SDZAOASDO01.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-JCHNOAJUO1J WDM_OT40_315ZSUR,-,OptiX OSN 1800 2U Subrack,12-2318,030JVE10C7000060,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-07-26
VCCMOAVIO00.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,-,-,OptiX OSN 1800 2U Subrack,12-2474,030KAA10D3000077,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-10-31
MGTQOAMTO02.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-SDTEOATHO05 WDM_OT40_313ZSUR,-,OptiX OSN 1800 2U Subrack,12-2167,030KAA10BC000033,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2011-12-25
MGTQOAMTO02.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-ELCMOACRO01 WDM_OT40_313ZSUR,-,OptiX OSN 1800 2U Subrack,12-2167,030KAA10BC000040,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2011-12-25
EZMNQREZO07.01,MR4,TNF1MR4 (TNF1MR401),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"DIR: al-BRNLQRBEO01 WDM_CT08_027ZCEN
",-,OptiX OSN 1800 2U Subrack,12-3146,030KAC10B6000174,/,/,Normal,03030KAC,--,"OptiX OSN 1800,TNF1MR401,4-Channel Optical Add/Drop Multiplexing Board(1471/1491/1511/1531nm),CWDM",2012-03-27
MGDNJAMAO01.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-TQLAJATEO0G WDM_OT40_155ZCEN,-,OptiX OSN 1800 2U Subrack,12-4039,030KAA10C1000037,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-01-28
MGDNJAMAO01.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-SNADJAANO00 WDM_OT40_155ZCEN,-,OptiX OSN 1800 2U Subrack,12-4039,030JVE10C1000052,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-01-31
JMPSPBMPO00.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-THCNPBINO0L WDM_OT40_169ZSUR,-,OptiX OSN 1800 2U Subrack,12-2126,030KAA10DB000068,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-11-18
JMPSPBMPO00.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-TDLPPBTDO01 WDM_OT40_169ZSUR,-,OptiX OSN 1800 2U Subrack,12-2126,030KAA10DB000081,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-11-23
TDLPPBTDO01.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-JMPSPBMPO00 WDM_OT40_169ZSUR,-,OptiX OSN 1800 2U Subrack,12-2125,030KAA10DB000183,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-11-24
THCNPBINO0L.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-JMPSPBMPO00 WDM_OT40_169ZSUR,-,OptiX OSN 1800 2U Subrack,12-2127,030KAA10DB000162,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-11-24
NJMDOANDO00.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-ELCMOACRO01 WDM_OT40_313ZSUR,-,OptiX OSN 1800 2U Subrack,12-2353,030KAA10D4000042,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-11-30
ECNDXIECO02.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-LPDDXILPO04 WDM_OT40_140ZCEN,-,OptiX OSN 1800 2U Subrack,12-3037,030JVE10B3000132,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-03-27
ECNDXIECO02.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-ZAMRXIZAO0M WDM_OT40_140ZCEN,-,OptiX OSN 1800 2U Subrack,12-3037,030JVE10C3000035,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-03-24
SJDCXQEEO01.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-SJDCXQSCO03 WDM_OT40_076ZNOO,-,OptiX OSN 1800 2U Subrack,12-1107,030JVE10B5000089,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-02-18
TDRIPBTRO02.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,-,-,OptiX OSN 1800 2U Subrack,12-2414,030KAA10DB000211,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-11-27
TRENXDFUO13.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,"DIR: al-NZRNDUNZO01 WDM_OT40_152ZNTE
",-,OptiX OSN 1800 2U Subrack,12-1255,030KAA10C4000140,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-04-17
TRENXDFUO13.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,-,-,OptiX OSN 1800 2U Subrack,12-1255,030KAA10D4000094,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2013-04-25
CLOTXDCLO01.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-SBNSXDSBO0E WDM_OT40_095ZNTE,-,OptiX OSN 1800 2U Subrack,12-1128,030KAA10C3000162,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-03-30
ZAMRXIZAO0M.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-ECNDXIECO02 WDM_OT40_140ZCEN,-,OptiX OSN 1800 2U Subrack,12-3038,030JVE10B5000114,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-05-15
BRCAJALBO08,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,-,-,OptiX OSN 1800 2U Subrack,12-4196,030KAA10E7000049,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2014-07-15
QSRIXKQUO01.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR802_(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM
DIR: al-QSRIXKQUO01-OPU-1/5/1(IN)_Tonila",-,OptiX OSN 1800 2U Subrack,12-4099,030KAA10C1000028,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-01-26
TNILJATNO01.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR802_(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM
DIR: al-QSRIXKQUO01-OPU-1/6/1(IN)_Quesería",-,OptiX OSN 1800 2U Subrack,12-4100,030KAA10C1000021,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-01-26
TNILJATNO01.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,"TNF1MR802_(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM
DIR: al-CUTCXKCUO02-MR8-1/7/9_Cuauhtémoc",-,OptiX OSN 1800 2U Subrack,12-4100,030KAA10C1000016,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-01-26
ARMRXKAMO01.02,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-CYTNXKCYO01 WDM_OT40_166ZCEN,-,OptiX OSN 1800 2U Subrack,12-4133,030JVE10B6000012,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-02-20
CUTCXKCUO02.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR802_(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM
DIR:al-TNILJATNO01-MR8-1/6/9_Tonila",-,OptiX OSN 1800 2U Subrack,12-4101,030KAA10C1000044,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-01-29
CUTCXKCUO02.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,6,VER.A,1.10,--,--,"TNF1MR802_(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM
DIR:al-COLMXKCOO0E-OPU-1/6/1(IN)_Colima",-,OptiX OSN 1800 2U Subrack,12-4101,030KAA10C1000051,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-01-29
ARMRXKAMO01.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-COLMXKCOO09 WDM_OT40_002UCEN,-,OptiX OSN 1800 2U Subrack,12-4063,030JVE10B5000082,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-02-18
ARMRXKAMO01.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,6,VER.A,1.10,--,--,DIR: al-TCMNXKTEO04 WDM_OT40_002UCEN,-,OptiX OSN 1800 2U Subrack,12-4063,030JVE10C2000017,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-02-19
COLMXKCOO0E.01,MR8,TNF1MR8 (TNF1MR802),OptiX OSN 1800,0,7,VER.A,1.10,--,--,"TNF1MR802_(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM
DIR: al-CUTCXKCUO02-OPU-1/5/1(IN)_Cuauhtémoc",-,OptiX OSN 1800 2U Subrack,12-4102,030KAA10C1000033,/,/,Normal,03030KAA,--,"OptiX OSN 1800,TNF1MR802,8-Channel Optical Add/Drop Multiplexing Board(192.9/193.0/193.1/193.2/193.3/193.4/193.5/193.6THz),DWDM",2012-01-26
COLMXKCOO09.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,7,VER.A,1.10,--,--,DIR: al-TCMNXKTEO04 WDM_OT40_002UCEN,-,OptiX OSN 1800 2U Subrack,12-4008,030JVE10B5000021,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2011-05-11
COLMXKCOO09.01,MR4,TNF1MR4 (TNF1MR413),OptiX OSN 1800,0,4,VER.A,1.10,--,--,DIR: al-ARMRXKAMO01 WDM_OT40_002UCEN,-,OptiX OSN 1800 2U Subrack,12-4008,030JVE10C1000076,/,/,Normal,03030JVE,--,"OptiX OSN 1800,TNF1MR413,4-Channel Optical Add/Drop Multiplexing Board(193.3/193.4/193.5/193.6THz),DWDM",2012-01-31
